date,Industrial Production,Manufacturing Production,Real Personal Consumption Expenditure,Real Personal Income excluding transfers,Real Personal Income,Real Retail & Food Services Sales,Housing Starts,Building Permits,Nonfarm Payroll Employment,Unemployment Rate,Average Weekly Hours — Total Private,Average Weekly Hours — Manufacturing,Job Openings,Labor Force Participation Rate,Average Hourly Earnings — Total Private,CPI All Items,Core CPI,PCE Price Index,Core PCE Price Index,Producer Prices — Final Demand,Producer Prices — All Commodities,Commercial & Industrial Loans,Consumer Credit,Federal Funds Rate,Total Bank Reserves,M2 Money Supply,Total Capacity Utilization
2022-12-01,99.7664,95.7545,15303.6,15662.6,19259.807,218103.0,1296.0,1398.0,154342.0,3.5,34.4,40.6,10902.0,62.3,32.94,298.832,301.394,118.384,116.952,139.78,257.897,2800.5079,4858438.6,4.1,3107.3,21293.2,77.1334
2023-01-01,100.505,97.4332,15501.5,15762.0,19295.401,226434.0,1358.0,1418.0,154776.0,3.5,34.6,41.1,10318.0,62.4,33.02,300.42,302.642,119.018,117.505,140.713,260.227,2814.1478,4873574.92,4.33,3029.9,21274.0,77.601
2023-02-01,100.6416,97.4821,15491.8,15806.5,19362.608,222973.0,1395.0,1605.0,155066.0,3.6,34.5,40.7,9857.0,62.5,33.15,301.45,304.123,119.369,117.929,140.956,258.669,2807.35,4885540.61,4.57,3021.8,21240.2,77.6078
2023-03-01,101.0205,96.8552,15494.0,15882.7,19448.229,220353.0,1366.0,1472.0,155134.0,3.5,34.4,40.6,9655.0,62.6,33.27,301.821,305.147,119.538,118.315,140.995,257.062,2797.0376,4909166.07,4.65,3258.4,20942.3,77.8036
2023-04-01,101.253,97.7738,15541.8,15925.7,19474.528,221398.0,1343.0,1482.0,155375.0,3.4,34.4,40.7,9966.0,62.6,33.43,302.845,306.534,119.951,118.734,141.303,256.908,2767.6207,4920124.19,4.83,3269.5,20758.4,77.888
2023-05-01,100.9286,97.5956,15535.2,15975.5,19532.638,222165.0,1609.0,1579.0,155655.0,3.6,34.4,40.7,9368.0,62.6,33.5,303.334,307.652,120.15,119.083,140.912,253.67,2764.3326,4925699.5,5.06,3235.6,20829.5,77.5496
2023-06-01,100.1196,96.9217,15584.1,16006.6,19553.713,222726.0,1420.0,1447.0,155880.0,3.6,34.4,40.7,9180.0,62.6,33.69,304.014,308.322,120.469,119.39,141.181,253.86,2752.8699,4948993.3,5.08,3265.6,20798.9,76.8467
2023-07-01,100.9067,97.3075,15658.4,16071.5,19596.868,222720.0,1464.0,1530.0,156043.0,3.5,34.3,40.7,8657.0,62.6,33.85,304.609,308.96,120.607,119.556,141.871,253.835,2752.8897,4959788.93,5.12,3178.7,20792.2,77.3773
2023-08-01,100.8393,97.2654,15668.6,16107.2,19622.827,223716.0,1321.0,1596.0,156261.0,3.7,34.4,40.8,9254.0,62.8,33.89,306.082,309.58,120.97,119.689,142.641,257.68,2757.5139,4946750.25,5.33,3228.0,20782.0,77.2588
2023-09-01,101.0211,97.3037,15688.7,16126.7,19628.768,224360.0,1369.0,1530.0,156417.0,3.7,34.4,40.7,9259.0,62.7,34.01,307.276,310.539,121.419,120.058,142.618,258.934,2761.2738,4955832.25,5.33,3239.6,20753.6,77.3375
2023-10-01,100.4689,96.786,15730.9,16186.9,19689.563,222995.0,1380.0,1524.0,156576.0,3.9,34.3,40.8,8580.0,62.6,34.08,307.696,311.457,121.484,120.241,142.258,255.192,2774.0428,4969073.22,5.33,3276.5,20737.5,76.859
2023-11-01,100.8639,97.2483,15786.9,16280.3,19785.645,222402.0,1522.0,1513.0,156703.0,3.7,34.4,40.5,8602.0,62.8,34.17,308.148,312.392,121.493,120.374,141.869,252.856,2767.8002,4993197.93,5.33,3403.5,20749.7,77.1081
2023-12-01,100.6031,97.2445,15851.3,16327.6,19847.006,222282.0,1504.0,1501.0,156857.0,3.8,34.4,40.3,8520.0,62.5,34.29,308.741,313.195,121.66,120.592,141.267,249.866,2764.9288,4988225.98,5.33,3492.0,20779.9,76.858
2024-01-01,99.2223,95.7457,15793.7,16326.0,19932.436,219716.0,1378.0,1548.0,157032.0,3.7,34.2,40.3,8378.0,62.5,34.47,309.698,314.319,122.23,121.217,142.186,251.306,2762.6228,5002475.58,5.33,3507.0,20835.5,75.7542
2024-02-01,100.285,96.9553,15863.1,16335.1,19963.623,220371.0,1555.0,1570.0,157238.0,3.9,34.4,40.6,8440.0,62.6,34.52,310.967,315.564,122.598,121.537,143.26,254.926,2767.0617,5015273.37,5.33,3567.7,20921.7,76.5157
2024-03-01,100.4575,97.0896,15916.3,16349.4,19992.037,220154.0,1297.0,1477.0,157466.0,3.9,34.4,40.6,8206.0,62.7,34.65,312.345,316.792,123.038,122.009,143.784,255.095,2749.6389,5014899.75,5.33,3543.1,20965.9,76.5964
2024-04-01,100.2434,96.564,15945.2,16366.3,20018.113,219665.0,1379.0,1456.0,157530.0,3.9,34.2,40.6,7529.0,62.6,34.76,313.023,317.649,123.341,122.304,144.563,256.978,2743.3657,5016165.95,5.33,3429.5,20955.5,76.3803
2024-05-01,100.863,97.1046,16019.2,16449.0,20111.997,221210.0,1329.0,1405.0,157608.0,3.9,34.3,40.8,7782.0,62.6,34.89,313.175,318.095,123.348,122.383,144.504,255.313,2754.7942,5024842.11,5.33,3376.1,21021.7,76.7961
2024-06-01,100.894,96.9264,16064.4,16456.4,20158.9,221199.0,1318.0,1459.0,157695.0,4.1,34.3,40.8,7416.0,62.6,35.01,313.044,318.39,123.539,122.677,145.321,255.914,2761.7317,5026364.81,5.33,3379.7,21070.7,76.7586
2024-07-01,99.9757,96.1663,16123.8,16473.6,20164.512,222865.0,1269.0,1448.0,157748.0,4.2,34.2,40.7,7426.0,62.7,35.08,313.569,318.94,123.736,122.911,145.264,257.321,2756.7035,5046177.04,5.33,3302.2,21098.8,75.9946
2024-08-01,100.4309,96.6244,16145.7,16494.5,20189.814,221943.0,1394.0,1492.0,157757.0,4.2,34.3,40.7,7520.0,62.7,35.22,314.062,319.75,123.889,123.128,145.589,255.463,2765.3486,5055767.39,5.33,3321.1,21191.9,76.2697
2024-09-01,99.8084,96.0864,16227.8,16500.8,20216.213,223382.0,1357.0,1421.0,157912.0,4.1,34.3,40.8,6943.0,62.7,35.34,314.732,320.732,124.164,123.466,145.671,252.682,2778.8287,5058345.12,5.13,3236.8,21275.5,75.7216
2024-10-01,99.4695,95.4449,16247.7,16531.5,20263.282,224404.0,1370.0,1435.0,157945.0,4.1,34.2,40.6,7379.0,62.5,35.46,315.631,321.731,124.494,123.832,146.291,253.081,2788.8245,5071588.43,4.83,3211.6,21336.7,75.3852
2024-11-01,99.2925,95.7246,16299.5,16590.1,20316.65,224894.0,1300.0,1512.0,158079.0,4.2,34.3,40.8,7566.0,62.4,35.6,316.528,322.657,124.637,123.962,145.994,253.211,2794.746,5065689.77,4.64,3256.8,21454.8,75.1681
2024-12-01,100.3273,96.1524,16415.5,16606.6,20338.298,225836.0,1494.0,1467.0,158316.0,4.1,34.3,40.9,7295.0,62.5,35.69,317.604,323.259,124.979,124.196,146.189,253.423,2771.9429,4947229.57,4.48,3240.4,21487.6,75.8651
2025-01-01,100.0647,95.7673,16316.5,16635.4,20388.396,222993.0,1353.0,1463.0,158268.0,4.0,34.1,40.7,7431.0,62.6,35.84,318.961,324.638,125.417,124.587,147.604,257.36,2669.2556,4955619.41,4.33,3255.6,21539.3,75.5781
2025-02-01,101.0993,96.9554,16297.0,16600.6,20413.875,222590.0,1491.0,1446.0,158310.0,4.2,34.2,41.0,7242.0,62.5,35.94,319.679,325.465,125.921,125.145,148.169,259.498,2672.4448,4957607.46,4.33,3261.2,21607.3,76.2685
2025-03-01,101.0404,97.3898,16423.9,16695.4,20547.128,226195.0,1346.0,1492.0,158377.0,4.2,34.2,41.1,6952.0,62.5,36.11,319.785,325.69,125.941,125.267,148.319,258.525,2672.4789,5021864.24,4.33,3408.3,21684.1,76.1318
2025-04-01,101.1279,97.3314,16446.9,16700.0,20658.839,225550.0,1400.0,1445.0,158485.0,4.2,34.3,40.9,7098.0,62.6,36.12,320.302,326.467,126.15,125.502,148.009,258.392,2660.0334,5038214.15,4.33,3355.0,21770.8,76.1048
2025-05-01,100.9655,97.2482,16423.9,16636.1,20514.16,222854.0,1289.0,1416.0,158498.0,4.3,34.2,41.0,7310.0,62.4,36.28,320.62,326.893,126.38,125.79,148.427,258.678,2673.2668,5048281.76,4.33,3263.0,21836.1,75.8894
2025-06-01,101.4785,97.5794,16466.3,16583.5,20494.762,223835.0,1379.0,1399.0,158478.0,4.1,34.2,41.0,7204.0,62.3,36.36,321.435,327.658,126.743,126.121,148.838,260.491,2680.0988,5043533.83,4.33,3356.0,21942.6,76.181
2025-07-01,101.894,98.0693,16547.5,16677.9,20596.762,225918.0,1432.0,1400.0,158542.0,4.3,34.2,41.1,7089.0,62.2,36.47,322.169,328.682,126.96,126.43,149.898,262.358,2668.2244,5055914.29,4.33,3340.3,22025.5,76.3997
2025-08-01,101.6247,98.084,16595.8,16699.7,20643.762,225814.0,1291.0,1347.0,158472.0,4.3,34.2,41.0,6919.0,62.3,36.62,323.291,329.7,127.293,126.714,149.466,262.11,2682.1466,5058589.78,4.33,3281.9,22092.6,76.1055
2025-09-01,101.668,98.0473,16614.3,16720.7,20670.742,225814.0,1319.0,1444.0,158548.0,4.4,34.2,41.0,7169.0,62.5,36.7,324.245,330.418,127.625,126.954,150.1,262.054,2693.1486,5071963.3,4.22,3068.1,22176.1,76.0461
2025-10-01,101.2195,97.2128,16649.3,16677.0,20618.545,,1273.0,1418.0,158408.0,,34.2,41.1,7170.0,,36.85,,,127.871,127.243,150.439,260.591,2694.8745,5079764.68,4.09,2944.9,22249.8,75.6194
2025-11-01,101.0344,97.1299,16665.7,16685.5,20621.089,226023.0,1319.0,1414.0,158449.0,4.5,34.3,41.3,6846.0,62.5,37.0,325.063,331.043,128.152,127.469,150.58,261.914,2703.5864,5083079.48,3.88,2879.4,22279.8,75.3901
2025-12-01,101.4941,96.9857,16680.7,16651.9,20597.318,225352.0,1378.0,1482.0,158432.0,4.4,34.2,41.1,6550.0,62.4,37.02,326.031,331.814,128.576,127.886,150.773,261.333,2711.3055,5098820.89,3.72,2941.7,22355.3,75.6422
2026-01-01,101.0388,97.0786,16648.5,16667.0,20624.705,224902.0,1385.0,1393.0,158592.0,4.3,34.3,41.4,7240.0,62.1,37.15,326.588,332.793,129.023,128.455,152.145,263.608,2738.3805,5103211.6,3.64,2967.9,22413.4,75.242
2026-02-01,101.9053,97.733,16684.6,16601.6,20532.547,226372.0,1346.0,1540.0,158436.0,4.4,34.3,41.6,6922.0,62.0,37.27,327.46,333.512,129.539,128.961,153.156,269.535,2785.5768,5110389.03,3.64,2956.6,22598.9,75.8142
2026-03-01,101.7543,98.0678,16730.1,16598.1,20505.57,228286.0,1522.0,1363.0,158650.0,4.3,34.2,41.5,6887.0,61.9,37.35,330.293,334.165,130.403,129.343,154.675,276.109,2823.5113,5131428.8,3.64,3016.1,22640.4,75.6332
2026-04-01,102.5198,98.7618,16763.5,16522.0,20440.51,228364.0,1414.0,1423.0,158798.0,4.3,34.3,41.6,7585.0,61.8,37.41,332.407,335.423,130.946,129.681,156.443,282.722,2859.6744,5151608.49,3.64,3018.1,22756.7,76.1369
2026-05-01,102.5099,98.8119,16825.5,16552.9,20483.483,229413.0,1182.0,1410.0,158861.0,4.3,34.3,41.6,7537.0,61.8,37.49,333.979,336.121,131.576,130.147,157.209,290.2,2888.4482,5153586.64,3.63,3078.8,23013.9,76.0642
2026-06-01,102.7868,99.1524,16900.0,16583.2,20539.266,231107.0,1439.0,1374.0,158892.0,4.2,34.3,41.7,7182.0,61.5,37.59,332.568,336.065,131.454,130.338,157.143,286.023,2905.3353,5168141.71,3.63,3018.8,23115.2,76.2029
2026-07-01,102.9939,99.314,16901.3,16614.7,20594.712,229697.0,1309.0,1433.0,158913.0,4.1,34.3,41.7,7271.0,61.4,37.65,332.813,336.789,131.659,130.658,157.155,285.181,2899.498,5186204.07,3.63,3051.5,23218.0,76.2878
2026-08-01,,,,,,231630.0,1275.0,1394.0,159075.0,4.1,34.4,41.7,,61.6,37.75,334.131,337.765,,,157.604,287.928,2944.9953,,3.63,,,
