Dataset 1,Dataset 2,Lag months,Pearson,Spearman,Overlapping observations,Aligned start,Aligned end
Real Retail & Food Services Sales,Total Capacity Utilization,-5,-0.007224561477546758,0.06565826245597496,413,1991-09-01,2026-03-01
Real Retail & Food Services Sales,Total Capacity Utilization,-4,-0.04611245921263338,-0.005748945671028285,413,1991-10-01,2026-04-01
Real Retail & Food Services Sales,Total Capacity Utilization,-3,0.0430111533859003,0.10508960598509817,413,1991-11-01,2026-05-01
Real Retail & Food Services Sales,Total Capacity Utilization,-2,-0.21190639824211066,-0.002013753451436975,413,1991-12-01,2026-06-01
Real Retail & Food Services Sales,Total Capacity Utilization,-1,-0.2813135264715275,0.0450501424013196,413,1992-01-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,0,0.5331068465054312,0.19768295022411456,412,1992-02-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,1,0.34680989733559925,0.055255553141478335,411,1992-03-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,2,0.06347026073766526,0.11867503490757188,410,1992-04-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,3,-0.041794491194053277,0.1362653840008326,409,1992-05-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,4,-0.014305095366028274,0.08677844092159022,408,1992-06-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,5,0.029313249380693015,0.05183067540702808,407,1992-07-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,6,0.04545785333629292,0.09379690371910752,406,1992-08-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,7,0.08461838464719443,0.03323172819004427,405,1992-09-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,8,-0.05127850875536038,-0.03562910289242557,404,1992-10-01,2026-05-01
Real Retail & Food Services Sales,Total Capacity Utilization,9,-0.07816297166939085,0.08741845171453441,404,1992-11-01,2026-06-01
Real Retail & Food Services Sales,Total Capacity Utilization,10,0.14060274037270762,0.031531852057834084,404,1992-12-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,11,0.013316997793114621,0.04929456902603338,403,1993-01-01,2026-07-01
Real Retail & Food Services Sales,Total Capacity Utilization,12,-0.020706729602092973,-0.03752018201600522,402,1993-02-01,2026-07-01
Housing Starts,Building Permits,-12,-0.060347153592099384,-0.03753288964413688,787,1960-02-01,2025-08-01
Housing Starts,Building Permits,-11,-0.05220928395490522,-0.024606334291821182,788,1960-02-01,2025-09-01
Housing Starts,Building Permits,-10,0.06294600510327508,0.05031178838727376,789,1960-02-01,2025-10-01
Housing Starts,Building Permits,-9,-0.014678936559761642,-0.012452602829019806,790,1960-02-01,2025-11-01
Housing Starts,Building Permits,-8,0.03840698017384148,0.04527256325815917,791,1960-02-01,2025-12-01
Housing Starts,Building Permits,-7,-0.029756682644654416,0.0015406159293377896,792,1960-02-01,2026-01-01
Housing Starts,Building Permits,-6,0.014524606382007425,-0.013408824295575343,793,1960-02-01,2026-02-01
Housing Starts,Building Permits,-5,0.022848009732631944,0.04172305116733551,794,1960-02-01,2026-03-01
Housing Starts,Building Permits,-4,0.05633657887148977,0.0240677070647909,795,1960-02-01,2026-04-01
Housing Starts,Building Permits,-3,0.0919199514496824,0.11697165759572974,796,1960-02-01,2026-05-01
Housing Starts,Building Permits,-2,-0.03639865025670007,-0.0211328276235232,797,1960-02-01,2026-06-01
Housing Starts,Building Permits,-1,0.15528534209747136,0.16480685224712055,798,1960-02-01,2026-07-01
Housing Starts,Building Permits,0,0.3952693378071986,0.32543492915688416,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,1,0.047231278389122076,0.048619440376157064,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,2,0.004035094871712763,0.010538092049557331,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,3,0.03685317172700414,0.0915047502436571,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,4,-0.011443806261152907,-0.024504977213260032,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,5,0.07039505353623378,0.07673418177693318,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,6,-0.013216623059991125,-0.01095449607928263,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,7,0.03297437058392616,0.044157682960476195,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,8,-0.0003306782759655847,0.01987957536646226,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,9,-0.04052667551331147,-0.05054879081004331,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,10,0.051139306474529606,0.04602060871764326,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,11,-0.08006087705356127,-0.07353172895487749,799,1960-02-01,2026-08-01
Housing Starts,Building Permits,12,0.010007789105983544,0.014980617245221225,799,1960-02-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,-12,0.025876398495617715,-0.04726895966351494,811,1958-02-01,2025-08-01
Housing Starts,Nonfarm Payroll Employment,-11,-0.08503136954257579,-0.0491537694646564,811,1958-03-01,2025-09-01
Housing Starts,Nonfarm Payroll Employment,-10,0.02647194298185282,-0.061334804004578136,811,1958-04-01,2025-10-01
Housing Starts,Nonfarm Payroll Employment,-9,-0.016817003093934538,-0.044386251152585134,811,1958-05-01,2025-11-01
Housing Starts,Nonfarm Payroll Employment,-8,-0.05205452185655879,-0.06323942217665955,811,1958-06-01,2025-12-01
Housing Starts,Nonfarm Payroll Employment,-7,-0.005504028342184879,-0.026323783805119398,811,1958-07-01,2026-01-01
Housing Starts,Nonfarm Payroll Employment,-6,-0.053671397836829546,-0.06944060047192119,811,1958-08-01,2026-02-01
Housing Starts,Nonfarm Payroll Employment,-5,-0.03181057053005456,-0.038096660102833524,811,1958-09-01,2026-03-01
Housing Starts,Nonfarm Payroll Employment,-4,0.020433812014242814,-0.02626728326754316,811,1958-10-01,2026-04-01
Housing Starts,Nonfarm Payroll Employment,-3,-0.11018888035902692,-0.04182166866818232,811,1958-11-01,2026-05-01
Housing Starts,Nonfarm Payroll Employment,-2,-0.0982148514103547,-0.05170304239815902,811,1958-12-01,2026-06-01
Housing Starts,Nonfarm Payroll Employment,-1,-0.034339923395477936,-0.05273550732809088,811,1959-01-01,2026-07-01
Housing Starts,Nonfarm Payroll Employment,0,0.16749391697309948,0.09284256521709319,811,1959-02-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,1,0.08547039221223934,0.03898698473132255,810,1959-03-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,2,0.011214202447960007,0.04356053165146002,809,1959-04-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,3,-0.001642194645933582,0.06198399517700872,808,1959-05-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,4,-0.018554691067114208,0.07630183721056272,807,1959-06-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,5,0.02750241002297728,0.08961198485248163,806,1959-07-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,6,0.03898477975021844,0.07140049316560249,805,1959-08-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,7,0.06489741621477797,0.10967730293925831,804,1959-09-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,8,-0.011180762250325377,0.04383148977506072,803,1959-10-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,9,0.04945980738595898,0.09148566690305455,802,1959-11-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,10,0.06150431286774384,0.11202812528964873,801,1959-12-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,11,0.03209941735762608,0.10793564740677952,800,1960-01-01,2026-08-01
Housing Starts,Nonfarm Payroll Employment,12,0.002982267258558485,0.07188401374279177,799,1960-02-01,2026-08-01
Housing Starts,Unemployment Rate,-12,-0.027127914844093947,0.04683123870610507,811,1958-02-01,2025-08-01
Housing Starts,Unemployment Rate,-11,0.08636357536169723,-0.00044613678992784316,811,1958-03-01,2025-09-01
Housing Starts,Unemployment Rate,-10,-0.025918089814616532,0.05737685275699922,810,1958-04-01,2025-09-01
Housing Starts,Unemployment Rate,-9,-0.0017229838100055585,0.020017972292680687,809,1958-05-01,2025-09-01
Housing Starts,Unemployment Rate,-8,0.041973523710131924,-0.0016238236169292396,809,1958-06-01,2025-12-01
Housing Starts,Unemployment Rate,-7,0.01122058582545069,0.05745718225539287,809,1958-07-01,2026-01-01
Housing Starts,Unemployment Rate,-6,0.02983942991302684,0.008959734497335592,809,1958-08-01,2026-02-01
Housing Starts,Unemployment Rate,-5,0.027155774946523627,0.04202197816555832,809,1958-09-01,2026-03-01
Housing Starts,Unemployment Rate,-4,-0.017700142183500286,0.02120277163713095,809,1958-10-01,2026-04-01
Housing Starts,Unemployment Rate,-3,0.08347391997764841,0.0027804735570094515,809,1958-11-01,2026-05-01
Housing Starts,Unemployment Rate,-2,0.09261416535345658,0.02410418048569951,809,1958-12-01,2026-06-01
Housing Starts,Unemployment Rate,-1,0.01351440852154096,0.010353010624854934,809,1959-01-01,2026-07-01
Housing Starts,Unemployment Rate,0,-0.1522223492307421,-0.0698611950198632,809,1959-02-01,2026-08-01
Housing Starts,Unemployment Rate,1,-0.11329413210760086,-0.061386997841755074,808,1959-03-01,2026-08-01
Housing Starts,Unemployment Rate,2,-0.043253880880126674,-0.10191918713957786,807,1959-04-01,2026-08-01
Housing Starts,Unemployment Rate,3,-0.0009571843705393794,-0.012746001287353537,806,1959-05-01,2026-08-01
Housing Starts,Unemployment Rate,4,0.04135384475430922,-0.06970962859516132,805,1959-06-01,2026-08-01
Housing Starts,Unemployment Rate,5,-0.049010754282011265,-0.1252654126873991,804,1959-07-01,2026-08-01
Housing Starts,Unemployment Rate,6,-0.031079503714885954,-0.04942022358299691,803,1959-08-01,2026-08-01
Housing Starts,Unemployment Rate,7,-0.03206427658118514,-0.04412405195912378,802,1959-09-01,2026-08-01
Housing Starts,Unemployment Rate,8,-0.0075143952904130696,-0.07977195724601654,801,1959-10-01,2026-08-01
Housing Starts,Unemployment Rate,9,-0.026928851679249598,-0.0373864514918858,800,1959-11-01,2026-08-01
Housing Starts,Unemployment Rate,10,-0.06264268160108843,-0.08149666190130665,799,1959-12-01,2026-08-01
Housing Starts,Unemployment Rate,11,-0.011572249799827888,-0.07143468235225627,798,1960-01-01,2026-08-01
Housing Starts,Unemployment Rate,12,-0.022795948092177932,-0.08133242509255043,797,1960-02-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,-12,-0.015845928303944823,-0.03729549234758564,233,2006-04-01,2025-08-01
Housing Starts,Average Weekly Hours — Total Private,-11,0.0378182586393741,0.05388309375752816,234,2006-04-01,2025-09-01
Housing Starts,Average Weekly Hours — Total Private,-10,-0.0059013095216814875,-0.05791749145523251,235,2006-04-01,2025-10-01
Housing Starts,Average Weekly Hours — Total Private,-9,-0.006969601884281632,0.023618143800147345,236,2006-04-01,2025-11-01
Housing Starts,Average Weekly Hours — Total Private,-8,0.005256757640769193,0.020034369664375745,237,2006-04-01,2025-12-01
Housing Starts,Average Weekly Hours — Total Private,-7,-0.03413282690011637,-0.03989003335729496,238,2006-04-01,2026-01-01
Housing Starts,Average Weekly Hours — Total Private,-6,-0.009827470055972997,-0.03304761923081727,239,2006-04-01,2026-02-01
Housing Starts,Average Weekly Hours — Total Private,-5,0.013359024707145494,0.02574547164901255,240,2006-04-01,2026-03-01
Housing Starts,Average Weekly Hours — Total Private,-4,0.044147613013394926,0.013391491680925236,241,2006-04-01,2026-04-01
Housing Starts,Average Weekly Hours — Total Private,-3,-0.042955188910889563,0.004823898922842282,242,2006-04-01,2026-05-01
Housing Starts,Average Weekly Hours — Total Private,-2,0.06927460728575544,0.041917890661764115,243,2006-04-01,2026-06-01
Housing Starts,Average Weekly Hours — Total Private,-1,0.0018138659519242176,-0.024216663153264945,244,2006-04-01,2026-07-01
Housing Starts,Average Weekly Hours — Total Private,0,0.1229349301878927,0.05830673722938463,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,1,-0.0387676869967631,0.023372317831747636,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,2,-0.06808188127043353,-0.027499234404347903,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,3,0.045183885974746284,0.03734104508201146,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,4,0.08825128552695098,0.1075559843300442,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,5,-0.035156477537411496,-0.04722587389504618,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,6,0.050327439480150525,0.021161446389642853,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,7,0.015115881872364925,0.04631119536013451,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,8,-0.07952851769091591,-0.05302028637155311,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,9,0.10345759692939109,0.07797080488681579,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,10,0.021336560377918333,0.017897282420874943,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,11,-0.05623783329035339,-0.10147500154770626,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Total Private,12,0.004716549143419029,0.047362967043627954,245,2006-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,-12,0.0542328513371026,0.03803205882473568,811,1958-02-01,2025-08-01
Housing Starts,Average Weekly Hours — Manufacturing,-11,-0.021626437016856258,-0.03166488689550694,811,1958-03-01,2025-09-01
Housing Starts,Average Weekly Hours — Manufacturing,-10,-0.07673087473384746,-0.07814457215014173,811,1958-04-01,2025-10-01
Housing Starts,Average Weekly Hours — Manufacturing,-9,0.034960407087432206,0.025655777284278303,811,1958-05-01,2025-11-01
Housing Starts,Average Weekly Hours — Manufacturing,-8,-0.020329410735994632,-0.02711164670346812,811,1958-06-01,2025-12-01
Housing Starts,Average Weekly Hours — Manufacturing,-7,0.017577550807081958,0.015435378768108549,811,1958-07-01,2026-01-01
Housing Starts,Average Weekly Hours — Manufacturing,-6,-0.0952028455702817,-0.05253920959126664,811,1958-08-01,2026-02-01
Housing Starts,Average Weekly Hours — Manufacturing,-5,0.039923128844083194,-0.011283667295557728,811,1958-09-01,2026-03-01
Housing Starts,Average Weekly Hours — Manufacturing,-4,0.02131355829962431,0.03425144324448472,811,1958-10-01,2026-04-01
Housing Starts,Average Weekly Hours — Manufacturing,-3,-0.0479235397283403,-0.026777443623306457,811,1958-11-01,2026-05-01
Housing Starts,Average Weekly Hours — Manufacturing,-2,-0.08397209237931456,-0.04205111159200234,811,1958-12-01,2026-06-01
Housing Starts,Average Weekly Hours — Manufacturing,-1,-0.02128490370115123,-0.01000222637911533,811,1959-01-01,2026-07-01
Housing Starts,Average Weekly Hours — Manufacturing,0,0.21777058549162803,0.16244593164528154,811,1959-02-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,1,0.017553929425209502,0.049261471787454665,810,1959-03-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,2,0.0342911468988153,0.06383097340610941,809,1959-04-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,3,0.04888646479649291,0.06197914234859813,808,1959-05-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,4,0.013198450088352494,0.046187402345128706,807,1959-06-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,5,0.02667855822695097,0.049239660253308996,806,1959-07-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,6,0.002591144214778472,0.01175684154729987,805,1959-08-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,7,0.059579765794466846,0.07837373427489432,804,1959-09-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,8,-0.01215726502477635,-0.004626362196566735,803,1959-10-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,9,0.006608557283419327,-0.01694102293627329,802,1959-11-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,10,0.020742014251480496,0.025375435001767255,801,1959-12-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,11,0.01582160545919613,0.013997655291433245,800,1960-01-01,2026-08-01
Housing Starts,Average Weekly Hours — Manufacturing,12,-0.06848007413751901,-0.07989109694783876,799,1960-02-01,2026-08-01
Housing Starts,Job Openings,-12,-0.04670735917162152,-0.05709523742871231,296,2001-01-01,2025-08-01
Housing Starts,Job Openings,-11,0.07911975005475148,0.11443820052948851,297,2001-01-01,2025-09-01
Housing Starts,Job Openings,-10,-0.0301111536401259,-0.06535082881414904,298,2001-01-01,2025-10-01
Housing Starts,Job Openings,-9,0.03978100884270057,0.030039059733682906,299,2001-01-01,2025-11-01
Housing Starts,Job Openings,-8,-0.05524783684068297,-0.03409593818775098,300,2001-01-01,2025-12-01
Housing Starts,Job Openings,-7,0.04571741121717541,0.06115883711676757,301,2001-01-01,2026-01-01
Housing Starts,Job Openings,-6,-0.05981964119695985,-0.06416942804572169,302,2001-01-01,2026-02-01
Housing Starts,Job Openings,-5,0.08532863252666449,0.08110858143777736,303,2001-01-01,2026-03-01
Housing Starts,Job Openings,-4,0.009580603168910316,0.02014817529495557,304,2001-01-01,2026-04-01
Housing Starts,Job Openings,-3,-0.08287789665589093,-0.03272429248552401,305,2001-01-01,2026-05-01
Housing Starts,Job Openings,-2,0.055283818304241734,0.04911520737230715,306,2001-01-01,2026-06-01
Housing Starts,Job Openings,-1,0.020339630222767652,0.011366437003659373,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,0,0.15602324814775873,0.08659709969536718,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,1,0.05105314913321644,0.05015391337283228,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,2,-0.04677750562619458,-0.009414486343862506,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,3,0.05873601580161971,0.052052985309772655,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,4,0.038565288989501165,0.05381457256728613,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,5,-0.058966675024228025,-0.07440451040990279,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,6,0.14356369254648363,0.13370457652904344,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,7,0.027846209727366674,0.06319297695908185,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,8,-0.004721118630618825,-0.029645678341217434,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,9,0.14481272057496636,0.12726539965790645,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,10,-0.030921643622518986,-0.028142263671768027,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,11,-0.009301880815731564,0.002754463041971931,307,2001-01-01,2026-07-01
Housing Starts,Job Openings,12,0.05291904359088453,0.08314111226349907,307,2001-01-01,2026-07-01
Housing Starts,Labor Force Participation Rate,-12,-0.0049097037638995665,-0.039469647490032775,811,1958-02-01,2025-08-01
Housing Starts,Labor Force Participation Rate,-11,-0.02883599182539743,0.006771637374519319,811,1958-03-01,2025-09-01
Housing Starts,Labor Force Participation Rate,-10,0.038698934856958356,0.003784259612442267,810,1958-04-01,2025-09-01
Housing Starts,Labor Force Participation Rate,-9,0.022629935834264293,0.015151598517515656,809,1958-05-01,2025-09-01
Housing Starts,Labor Force Participation Rate,-8,-0.06227801080893545,-0.07536302940130492,809,1958-06-01,2025-12-01
Housing Starts,Labor Force Participation Rate,-7,-0.001579847935839124,0.005919079720378092,809,1958-07-01,2026-01-01
Housing Starts,Labor Force Participation Rate,-6,-0.006859167596020286,-0.0056533199793220865,809,1958-08-01,2026-02-01
Housing Starts,Labor Force Participation Rate,-5,-0.029946113184785798,-0.007990078220778414,809,1958-09-01,2026-03-01
Housing Starts,Labor Force Participation Rate,-4,0.02125997762382015,-0.010411284546160875,809,1958-10-01,2026-04-01
Housing Starts,Labor Force Participation Rate,-3,-0.09320793262689651,-0.040712004528928,809,1958-11-01,2026-05-01
Housing Starts,Labor Force Participation Rate,-2,0.011953369014375244,0.05153974874568361,809,1958-12-01,2026-06-01
Housing Starts,Labor Force Participation Rate,-1,-0.06833217226985563,-0.06660038119208887,809,1959-01-01,2026-07-01
Housing Starts,Labor Force Participation Rate,0,0.12951509694232122,0.03725942626730746,809,1959-02-01,2026-08-01
Housing Starts,Labor Force Participation Rate,1,0.05047408562620391,0.040711385099665466,808,1959-03-01,2026-08-01
Housing Starts,Labor Force Participation Rate,2,-0.08999051941205974,-0.07697146682178795,807,1959-04-01,2026-08-01
Housing Starts,Labor Force Participation Rate,3,-0.01654815546810215,0.019900227538089385,806,1959-05-01,2026-08-01
Housing Starts,Labor Force Participation Rate,4,0.0024673917583317773,-0.004814964901454624,805,1959-06-01,2026-08-01
Housing Starts,Labor Force Participation Rate,5,0.01774556795007627,0.006039837567034266,804,1959-07-01,2026-08-01
Housing Starts,Labor Force Participation Rate,6,-0.0420639006680361,-0.055572067204939034,803,1959-08-01,2026-08-01
Housing Starts,Labor Force Participation Rate,7,0.08534021633635305,0.08300176877958723,802,1959-09-01,2026-08-01
Housing Starts,Labor Force Participation Rate,8,-0.06340866412256582,-0.019089282318659122,801,1959-10-01,2026-08-01
Housing Starts,Labor Force Participation Rate,9,0.07664686227507268,0.07285632246765804,800,1959-11-01,2026-08-01
Housing Starts,Labor Force Participation Rate,10,-0.022938849264147965,-0.04152011654071969,799,1959-12-01,2026-08-01
Housing Starts,Labor Force Participation Rate,11,0.0323669097736064,0.01670299258379793,798,1960-01-01,2026-08-01
Housing Starts,Labor Force Participation Rate,12,-0.06678186074300801,-0.0017387267935443727,797,1960-02-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,-12,-0.0995515307036878,-0.06557817960381114,233,2006-04-01,2025-08-01
Housing Starts,Average Hourly Earnings — Total Private,-11,0.15453754429158248,0.06788324432822368,234,2006-04-01,2025-09-01
Housing Starts,Average Hourly Earnings — Total Private,-10,-0.11579052744931007,-0.050977582766984234,235,2006-04-01,2025-10-01
Housing Starts,Average Hourly Earnings — Total Private,-9,-0.07773762928424953,-0.15450268792345467,236,2006-04-01,2025-11-01
Housing Starts,Average Hourly Earnings — Total Private,-8,0.059859846531487196,0.052019566331072915,237,2006-04-01,2025-12-01
Housing Starts,Average Hourly Earnings — Total Private,-7,-0.023451983047307935,-0.048305364430213195,238,2006-04-01,2026-01-01
Housing Starts,Average Hourly Earnings — Total Private,-6,-0.01398420040761923,-0.06529563875063989,239,2006-04-01,2026-02-01
Housing Starts,Average Hourly Earnings — Total Private,-5,0.036858902249178864,0.00912787554729734,240,2006-04-01,2026-03-01
Housing Starts,Average Hourly Earnings — Total Private,-4,-0.10964290983116101,-0.08020356204113291,241,2006-04-01,2026-04-01
Housing Starts,Average Hourly Earnings — Total Private,-3,0.14610295336589027,0.008006308180537443,242,2006-04-01,2026-05-01
Housing Starts,Average Hourly Earnings — Total Private,-2,0.06909078769758101,-0.0720109073523134,243,2006-04-01,2026-06-01
Housing Starts,Average Hourly Earnings — Total Private,-1,-0.00638950370603025,0.02980428213188921,244,2006-04-01,2026-07-01
Housing Starts,Average Hourly Earnings — Total Private,0,-0.2964006333707978,-0.23048395695939242,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,1,-0.06937474601939207,0.016943215727693483,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,2,0.07078957130636734,0.03062728903641099,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,3,0.03463941336785131,-0.04641585115297503,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,4,0.09241914707002327,0.0450808594160084,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,5,-0.05611303391341815,-0.1123996129737127,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,6,0.031697519627340444,0.04378748416961959,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,7,-0.005406175816839841,0.06495477369096084,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,8,-0.02659835083855756,-0.16539862172936395,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,9,-0.009887447451985552,0.017975059891137433,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,10,-0.014507969589297131,0.03104182192295075,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,11,0.03840969244161408,0.02277278844706364,245,2006-04-01,2026-08-01
Housing Starts,Average Hourly Earnings — Total Private,12,0.061218912278100675,0.017029304742516214,245,2006-04-01,2026-08-01
Housing Starts,CPI All Items,-12,-0.014932793691684168,-0.012860880749867803,811,1958-02-01,2025-08-01
Housing Starts,CPI All Items,-11,-0.012482614365057406,-0.026551210168698807,811,1958-03-01,2025-09-01
Housing Starts,CPI All Items,-10,-0.0027016430393234205,-0.03643448175880625,810,1958-04-01,2025-09-01
Housing Starts,CPI All Items,-9,-0.05565034075312024,-0.04979447002048048,809,1958-05-01,2025-09-01
Housing Starts,CPI All Items,-8,-0.0018705120913833546,-0.013542177236661016,809,1958-06-01,2025-12-01
Housing Starts,CPI All Items,-7,-0.05270064902903598,-0.03323114391141215,809,1958-07-01,2026-01-01
Housing Starts,CPI All Items,-6,-0.053954724167492585,-0.05662902347047075,809,1958-08-01,2026-02-01
Housing Starts,CPI All Items,-5,-0.05598198489122012,-0.05602614828380202,809,1958-09-01,2026-03-01
Housing Starts,CPI All Items,-4,-0.06911029556004356,-0.07418904454566401,809,1958-10-01,2026-04-01
Housing Starts,CPI All Items,-3,-0.04175804781259422,-0.012916481988065134,809,1958-11-01,2026-05-01
Housing Starts,CPI All Items,-2,-0.0976805148576864,-0.0881298386286149,809,1958-12-01,2026-06-01
Housing Starts,CPI All Items,-1,0.005845465763263613,-0.004016631397738185,809,1959-01-01,2026-07-01
Housing Starts,CPI All Items,0,0.0018846180309978686,-0.03332201500795779,809,1959-02-01,2026-08-01
Housing Starts,CPI All Items,1,-0.054402892711357585,-0.06848773258148065,808,1959-03-01,2026-08-01
Housing Starts,CPI All Items,2,-0.010898067748071982,0.003358628774628526,807,1959-04-01,2026-08-01
Housing Starts,CPI All Items,3,-0.02352403038181352,-0.026264761088463925,806,1959-05-01,2026-08-01
Housing Starts,CPI All Items,4,-0.049562719404946456,-0.05971454829175585,805,1959-06-01,2026-08-01
Housing Starts,CPI All Items,5,-0.05124626607146287,-0.03782423458673206,804,1959-07-01,2026-08-01
Housing Starts,CPI All Items,6,-0.024830618884032644,-0.010355387642982519,803,1959-08-01,2026-08-01
Housing Starts,CPI All Items,7,-0.023552368654277633,-0.04039720747089869,802,1959-09-01,2026-08-01
Housing Starts,CPI All Items,8,-0.012893141357270349,-0.0007775264730426613,801,1959-10-01,2026-08-01
Housing Starts,CPI All Items,9,-0.01732512741145807,-0.013608935115517232,800,1959-11-01,2026-08-01
Housing Starts,CPI All Items,10,-0.04112040320694409,-0.055870443320496885,799,1959-12-01,2026-08-01
Housing Starts,CPI All Items,11,-0.02064160844518953,-0.023401613995797488,798,1960-01-01,2026-08-01
Housing Starts,CPI All Items,12,0.0019821488914726544,-0.008755924176727794,797,1960-02-01,2026-08-01
Housing Starts,Core CPI,-12,0.028051918061005626,-0.007686519468552537,811,1958-02-01,2025-08-01
Housing Starts,Core CPI,-11,0.028901876703349032,0.03367031704999191,811,1958-03-01,2025-09-01
Housing Starts,Core CPI,-10,0.031180155953447496,-0.004756731777573214,810,1958-04-01,2025-09-01
Housing Starts,Core CPI,-9,-0.011575192911095841,-0.02944706742377987,809,1958-05-01,2025-09-01
